symbol,action,time,price,qty,roc,pnl,hold_h
ALICE/USD,ENTER,2025-06-01 03:00:00,0.430036875,23253.81980324362,0.07240948813982517,,5
BIGTIME/USD,ENTER,2025-06-01 03:00:00,0.06267825,159544.97772353247,0.02622950819672143,,1
CVC/USD,ENTER,2025-06-01 03:00:00,0.12595725,79392.0159419168,0.030303030303030276,,5
DEGEN/USD,ENTER,2025-06-01 03:00:00,0.00448459875,2229853.897185339,0.021902806297056987,,5
EDGE/USD,ENTER,2025-06-01 03:00:00,0.092175075,108489.19840857196,0.02528121171622688,,5
GHST/USD,EXIT,2025-06-01 03:00:00,0.40059862500000004,24599.792131756487,-0.012068965517241459,-145.3570967325321,5
L3/USD,EXIT,2025-06-01 03:00:00,0.04534325,219024.46503274413,-0.004385964912280715,-68.7189259040238,1
LQTY/USD,EXIT,2025-06-01 03:00:00,0.8017965,13325.571188116255,0.057707509881422814,684.3963391324556,5
RARI/USD,ENTER,2025-06-01 03:00:00,1.037295,9640.459078661324,0.026759167492567126,,1
TNSR/USD,ENTER,2025-06-01 03:00:00,0.13737149999999998,72795.3032470345,0.03391107761868861,,5
TURBO/USD,EXIT,2025-06-01 03:00:00,0.00425966875,2330264.956951268,0.00023452157598491397,-73.84318365458904,5
LQTY/USD,ENTER,2025-06-01 03:00:00,0.8038034999999999,12440.851526523586,0.057707509881422814,,5
AUDIO/USD,ENTER,2025-06-01 04:00:00,0.070988625,140867.63900554492,0.023088023088023046,,5
BIGTIME/USD,EXIT,2025-06-01 04:00:00,0.06262162500000001,159544.97772353247,0.0015974440894568342,-9.034234363593544,1
COOKIE/USD,EXIT,2025-06-01 04:00:00,0.2141419875,44424.49784491208,-0.054796332216540344,-486.84973780106026,5
ENA/USD,ENTER,2025-06-01 04:00:00,0.313291125,31919.193370064346,0.020547945205479534,,5
FIS/USD,EXIT,2025-06-01 04:00:00,0.15001225,66011.33909777353,-0.011191573403555033,-97.4904964300217,5
RARI/USD,EXIT,2025-06-01 04:00:00,1.02771375,9640.459078661324,-0.00675675675675691,-92.36764854742475,1
RENDER/USD,ENTER,2025-06-01 04:00:00,3.9909825000000003,2505.6486717243183,0.0231006160164271,,1
T/USD,ENTER,2025-06-01 04:00:00,0.01493865,669404.5311992717,0.012211668928086894,,1
AKT/USD,ENTER,2025-06-01 05:00:00,1.3005236249999998,7689.21056701296,0.02243387909319905,,5
BICO/USD,ENTER,2025-06-01 05:00:00,0.1029285,97154.82106510829,0.013806706114398493,,5
FIS/USD,ENTER,2025-06-01 05:00:00,0.15599475,64104.721472998295,0.025674786043449638,,5
GIGA/USD,EXIT,2025-06-01 05:00:00,0.02325889,431370.25895102724,0.005830777868958581,33.193402213457816,5
HNT/USD,ENTER,2025-06-01 05:00:00,3.1785682499999997,3146.070561800899,0.010343400910219236,,5
MASK/USD,EXIT,2025-06-01 05:00:00,2.09437875,4874.336557097674,0.04172876304023854,208.7069055335316,5
RAD/USD,ENTER,2025-06-01 05:00:00,0.6948675,14391.232860941116,0.016105417276720102,,5
RENDER/USD,EXIT,2025-06-01 05:00:00,3.95505,2505.6486717243183,-0.00652282990466635,-90.034220896735,1
RPL/USD,ENTER,2025-06-01 05:00:00,4.75794,2101.7499169808784,0.03664921465968596,,2
SUPER/USD,ENTER,2025-06-01 05:00:00,0.670136625,14922.33020393416,0.022768948655256693,,5
T/USD,EXIT,2025-06-01 05:00:00,0.014901349999999999,669404.5311992717,0.0,-24.968789013733186,1
TRAC/USD,EXIT,2025-06-01 05:00:00,0.43665349999999997,22880.906312699048,0.018164881229622676,-8.972175387867592,5
ZEC/USD,ENTER,2025-06-01 05:00:00,51.113812499999995,195.64183360417502,0.021817453963170363,,1
MASK/USD,ENTER,2025-06-01 05:00:00,2.0996212499999998,4762.763760368686,0.04172876304023854,,5
AERO/USD,EXIT,2025-06-01 06:00:00,0.5182513750000001,19114.86240285767,-0.0007702676680145792,-93.69627678320619,5
AGLD/USD,ENTER,2025-06-01 06:00:00,0.8351426249999999,11974.002644159134,0.0579654997463217,,5
ORCA/USD,EXIT,2025-06-01 06:00:00,2.78851,3578.4720908252007,0.00035829451809377133,-21.394790013020092,5
REQ/USD,ENTER,2025-06-01 06:00:00,0.14272818750000002,70063.2452156656,0.03192413493557256,,5
ZEC/USD,EXIT,2025-06-01 06:00:00,50.237125,195.64183360417502,-0.014691478942213565,-171.51674999785934,1
OGN/USD,ENTER,2025-06-01 07:00:00,0.0600249375,166597.42461206228,0.02286299266336811,,5
RPL/USD,EXIT,2025-06-01 07:00:00,4.66915625,2101.7499169808784,0.0,-186.60123919174953,2
TRU/USD,ENTER,2025-06-01 07:00:00,0.036235237499999996,275974.45718411537,0.024922118380062308,,5
ALICE/USD,EXIT,2025-06-01 08:00:00,0.40289575,23253.81980324362,0.0,-631.1348300073103,5
BNT/USD,ENTER,2025-06-01 08:00:00,0.649611,15393.827998602239,0.022054190296156184,,5
CVC/USD,EXIT,2025-06-01 08:00:00,0.122247,79392.0159419168,0.0,-294.5642271484967,5
DEGEN/USD,EXIT,2025-06-01 08:00:00,0.00449038,2229853.897185339,-0.014683322375630081,12.89134284310403,5
EDGE/USD,EXIT,2025-06-01 08:00:00,0.09204480000000001,108489.19840857196,0.0010862480990658785,-14.133430322675114,5
KERNEL/USD,ENTER,2025-06-01 08:00:00,0.154092375,64896.13778747975,0.02538476913851695,,5
LQTY/USD,EXIT,2025-06-01 08:00:00,0.80079775,12440.851526523586,-0.018724758291518873,-37.39408947584725,5
TNSR/USD,EXIT,2025-06-01 08:00:00,0.13083625000000002,72795.3032470345,-0.0451895043731777,-475.7355055451797,5
AUDIO/USD,EXIT,2025-06-01 09:00:00,0.068714,140867.63900554492,-0.02824858757062154,-320.42105337298796,5
ENA/USD,EXIT,2025-06-01 09:00:00,0.303919625,31919.193370064346,-0.012333657903278006,-299.1307206675573,5
PROMPT/USD,ENTER,2025-06-01 09:00:00,0.20075062500000002,49813.045413930835,0.02228114006016435,,5
AKT/USD,EXIT,2025-06-01 10:00:00,1.2576260000000001,7689.21056701296,-0.030564323658480164,-329.84887144975716,5
BICO/USD,EXIT,2025-06-01 10:00:00,0.100174625,97154.82106510829,-0.004960317460317443,-267.55223286067536,5
FIS/USD,EXIT,2025-06-01 10:00:00,0.14841425000000003,64104.721472998295,-0.017195767195767098,-485.94584112606117,5
FLR/USD,ENTER,2025-06-01 10:00:00,0.018082575,553018.5828069288,0.02555366269165238,,5
HNT/USD,EXIT,2025-06-01 10:00:00,3.1934032500000002,3146.070561800899,0.007182007182007233,46.67195678431822,5
LDO/USD,ENTER,2025-06-01 10:00:00,0.8550675,11694.983144605543,0.03640776699029136,,5
MASK/USD,EXIT,2025-06-01 10:00:00,2.0654150000000002,4762.763760368686,0.009272816007808826,-162.91628787810922,5
RAD/USD,EXIT,2025-06-01 10:00:00,0.6831450000000001,14391.232860941116,-0.002915451895043719,-168.7012272123802,5
SUPER/USD,EXIT,2025-06-01 10:00:00,0.648088875,14922.33020393416,-0.02126696832579189,-329.00380575378983,5
AGLD/USD,EXIT,2025-06-01 11:00:00,0.8373520000000001,11974.002644159134,0.005155257163409699,26.455062091941244,5
ALICE/USD,ENTER,2025-06-01 11:00:00,0.430036875,23253.81980324362,0.09874648247633666,,5
HFT/USD,ENTER,2025-06-01 11:00:00,0.058773375,170145.06994025782,0.012068965517241459,,5
HNT/USD,ENTER,2025-06-01 11:00:00,3.2257271249999997,3100.076234749708,0.02052646583673856,,5
LQTY/USD,ENTER,2025-06-01 11:00:00,0.814116375,12283.256186807444,0.01409329009728122,,5
REQ/USD,EXIT,2025-06-01 11:00:00,0.14284122500000002,70063.2452156656,0.03532648038222086,7.91977408106553,5
RPL/USD,ENTER,2025-06-01 11:00:00,4.82302125,2073.389164520061,0.035468615649183244,,2
WELL/USD,ENTER,2025-06-01 11:00:00,0.039188925,255174.13401873107,0.02864651773981608,,5
ZEC/USD,ENTER,2025-06-01 11:00:00,52.205175,191.55189116787753,0.034729112919229976,,1
REQ/USD,ENTER,2025-06-01 11:00:00,0.143198775,69832.9996188864,0.03532648038222086,,5
AGLD/USD,ENTER,2025-06-01 12:00:00,0.839448,11912.59017830765,0.06341958396752934,,5
API3/USD,ENTER,2025-06-01 12:00:00,0.6968699999999999,14349.87874352462,0.031111111111110867,,5
LPT/USD,ENTER,2025-06-01 12:00:00,9.244541250000001,1081.7194417300045,0.044811587642865414,,5
MASK/USD,ENTER,2025-06-01 12:00:00,2.1136387500000002,4731.17745404696,0.03429691327780504,,5
OGN/USD,EXIT,2025-06-01 12:00:00,0.0564893,166597.42461206228,-0.05654712260216854,-589.0281018618306,5
TRU/USD,EXIT,2025-06-01 12:00:00,0.035974975000000006,275974.45718411537,-0.00469743022934499,-71.82580216287808,5
ZEC/USD,EXIT,2025-06-01 12:00:00,51.595425,191.55189116787753,-0.009205983889528313,-116.79876563961298,1
AERO/USD,ENTER,2025-06-01 13:00:00,0.5101368749999999,19602.58215013373,0.0051292168080487865,,5
BNT/USD,EXIT,2025-06-01 13:00:00,0.632808,15393.827998602239,0.007793860346747339,-258.6624918605136,5
CHZ/USD,ENTER,2025-06-01 13:00:00,0.0389185875,256946.6325056119,0.011976047904191711,,5
COOKIE/USD,ENTER,2025-06-01 13:00:00,0.2194039125,45578.03863228738,0.03319345560846809,,5
COW/USD,ENTER,2025-06-01 13:00:00,0.375669,26619.17805302008,0.020119630233822683,,5
EDGE/USD,ENTER,2025-06-01 13:00:00,0.0917044875,109045.9177365775,0.00515803336259868,,5
GHST/USD,ENTER,2025-06-01 13:00:00,0.40500562500000004,24691.015093926162,0.03162458556490688,,5
KAITO/USD,ENTER,2025-06-01 13:00:00,1.941323625,5151.124661144532,0.03474223503041962,,5
KERNEL/USD,EXIT,2025-06-01 13:00:00,0.15559526250000003,64896.13778747975,-0.01179828734538535,97.53159427908238,5
L3/USD,ENTER,2025-06-01 13:00:00,0.045757124999999996,218545.19924492636,0.020089285714285587,,1
OCEAN/USD,ENTER,2025-06-01 13:00:00,0.34863525,28683.272847481716,0.022313564298297006,,5
POPCAT/USD,ENTER,2025-06-01 13:00:00,0.36024975,27758.52030431666,0.021288674425205878,,5
RPL/USD,EXIT,2025-06-01 13:00:00,4.903862500000001,2073.389164520061,0.019941836310760408,167.61537179625873,2
SAFE/USD,ENTER,2025-06-01 13:00:00,0.5225523750000001,19136.83771889851,0.021330724070450113,,5
SUPER/USD,ENTER,2025-06-01 13:00:00,0.663127875,15080.047720811011,0.020650331329942873,,5
SWELL/USD,ENTER,2025-06-01 13:00:00,0.00933165,1071621.8460829542,0.03670745272525022,,5
BAL/USD,ENTER,2025-06-01 14:00:00,1.0433025,9584.947797978055,0.025590551181102317,,5
BERA/USD,ENTER,2025-06-01 14:00:00,2.3559412500000003,4244.588017634141,0.021267361111111382,,5
CLANKER/USD,ENTER,2025-06-01 14:00:00,31.8798,313.67825394136725,0.2326751838946961,,5
CVC/USD,ENTER,2025-06-01 14:00:00,0.12805987500000002,78088.47228688923,0.04750204750204756,,5
DEGEN/USD,ENTER,2025-06-01 14:00:00,0.00465481125,2148314.8215730553,0.02130931458699492,,5
DOGE/USD,ENTER,2025-06-01 14:00:00,0.19169151524999997,52167.14984467734,0.022458036710868434,,5
EOS/USD,ENTER,2025-06-01 14:00:00,0.6341917499999999,15768.10168218051,0.02375949571682545,,3
ETHFI/USD,ENTER,2025-06-01 14:00:00,1.137119625,8794.14951615139,0.022508328081390028,,5
FET/USD,ENTER,2025-06-01 14:00:00,0.75594375,13228.497490719381,0.020822065981611626,,5
ICP/USD,ENTER,2025-06-01 14:00:00,4.93716375,2025.454391704144,0.022604728328494472,,3
INJ/USD,ENTER,2025-06-01 14:00:00,12.00398625,833.0566023432424,0.029717426780039524,,5
L3/USD,EXIT,2025-06-01 14:00:00,0.04614225,218545.19924492636,0.010940919037199182,84.1672198592038,1
LRC/USD,ENTER,2025-06-01 14:00:00,0.08750925,114273.63393012738,0.027027027027027195,,5
MOODENG/USD,ENTER,2025-06-01 14:00:00,0.2059070625,48565.59983220586,0.024561578318055055,,5
OGN/USD,ENTER,2025-06-01 14:00:00,0.058262737499999995,171636.28811639687,0.024652227504842417,,5
OP/USD,ENTER,2025-06-01 14:00:00,0.654717375,15273.766027669571,0.023157565326240137,,5
ORCA/USD,ENTER,2025-06-01 14:00:00,2.73241125,3659.771200253988,0.042000763650248185,,5
PROMPT/USD,EXIT,2025-06-01 14:00:00,0.19267885,49813.045413930835,0.007572987935446918,-402.0796946460317,5
SXT/USD,ENTER,2025-06-01 14:00:00,0.1036393875,96488.4127668161,0.027700555996822862,,5
TNSR/USD,ENTER,2025-06-01 14:00:00,0.131263875,76182.42262008492,0.030660377358490365,,5
TRU/USD,ENTER,2025-06-01 14:00:00,0.03664575,272882.940040796,0.03536067892503536,,5
WIF/USD,ENTER,2025-06-01 14:00:00,0.843352875,11857.432750199612,0.022208737864077843,,5
XCN/USD,ENTER,2025-06-01 14:00:00,0.0159298875,627750.823726784,0.012086513994910897,,5
AKT/USD,ENTER,2025-06-01 15:00:00,1.287106875,7769.362586925813,0.020886277001270548,,5
ARB/USD,ENTER,2025-06-01 15:00:00,0.340725375,29349.14959004741,0.024074631357207332,,5
BAND/USD,ENTER,2025-06-01 15:00:00,0.64780875,15436.654722555075,0.02698412698412711,,5
CRO/USD,ENTER,2025-06-01 15:00:00,0.1053014625,94965.4426689468,0.025548512920526623,,1
FLR/USD,EXIT,2025-06-01 15:00:00,0.018267137500000002,553018.5828069288,0.012735326688815052,102.06649218930514,5
GMT/USD,ENTER,2025-06-01 15:00:00,0.049762125,200956.04840026426,0.02877251086731536,,5
JASMY/USD,ENTER,2025-06-01 15:00:00,0.015399224999999999,649383.3293558605,0.021248339973439556,,5
KERNEL/USD,ENTER,2025-06-01 15:00:00,0.1552638375,64406.49774613487,0.0101622044166505,,5
LCX/USD,ENTER,2025-06-01 15:00:00,0.13316625,75094.10229694085,0.01156069364161838,,5
LDO/USD,EXIT,2025-06-01 15:00:00,0.850935,11694.983144605543,0.0035335689045936647,-48.329517845082215,5
MANA/USD,ENTER,2025-06-01 15:00:00,0.273281175,36592.34852162795,0.021558499887716298,,5
PEPE/USD,ENTER,2025-06-01 15:00:00,1.1724637499999999e-05,852904833.9447596,0.029903254177660488,,5
RLC/USD,ENTER,2025-06-01 15:00:00,1.02347775,9770.608105549925,0.039032323643016786,,5
SAND/USD,ENTER,2025-06-01 15:00:00,0.273241125,36597.71200253988,0.020568436798803047,,5
SEI/USD,ENTER,2025-06-01 15:00:00,0.1939921875,51548.46764125489,0.021457191058625202,,5
SNX/USD,ENTER,2025-06-01 15:00:00,0.6828525000000001,14644.451034447407,0.020958083832335328,,5
SYRUP/USD,ENTER,2025-06-01 15:00:00,0.3474838125,28778.318990039286,0.02037516170763265,,5
WLD/USD,ENTER,2025-06-01 15:00:00,1.13842125,8784.09463983565,0.023402340234023322,,5
ZK/USD,ENTER,2025-06-01 15:00:00,0.053406674999999994,187242.51228896016,0.02125215393452029,,5
ZRX/USD,ENTER,2025-06-01 15:00:00,0.23559412500000002,42445.88017634141,0.020381613183000802,,5
ACX/USD,ENTER,2025-06-01 16:00:00,0.1910385,52345.46963046716,0.021960364220674933,,5
ALICE/USD,EXIT,2025-06-01 16:00:00,0.39890074999999997,23253.81980324362,0.0,-724.0338401212691,5
BLUR/USD,ENTER,2025-06-01 16:00:00,0.089712,111467.80809702158,0.02752293577981657,,5
CRO/USD,EXIT,2025-06-01 16:00:00,0.10375015,94965.4426689468,-0.012265855281924476,-147.32107828037041,1
EIGEN/USD,ENTER,2025-06-01 16:00:00,1.3917374999999998,7185.263025534629,0.05064247921390774,,5
FIDA/USD,ENTER,2025-06-01 16:00:00,0.07058812499999999,141666.8880211792,0.02026049204052094,,5
FLR/USD,ENTER,2025-06-01 16:00:00,0.018603224999999998,537541.2058930643,0.031076581576026552,,5
HFT/USD,EXIT,2025-06-01 16:00:00,0.060224625000000004,170145.06994025782,0.006677796327211993,246.92303275079936,5
HNT/USD,EXIT,2025-06-01 16:00:00,3.317148375,3100.076234749708,0.03091535524722966,283.41284447611247,5
IP/USD,ENTER,2025-06-01 16:00:00,4.138066125,2416.587772627727,0.02082201254754734,,2
L3/USD,ENTER,2025-06-01 16:00:00,0.051964875,192437.68025998332,0.10660980810234544,,1
LQTY/USD,EXIT,2025-06-01 16:00:00,0.836053625,12283.256186807444,0.030023378860588146,269.46086178404187,5
ME/USD,ENTER,2025-06-01 16:00:00,0.8438534999999999,11850.398203005618,0.0498256103637269,,5
PENDLE/USD,ENTER,2025-06-01 16:00:00,4.1111325,2432.419777275483,0.029847002758966568,,5
PENGU/USD,ENTER,2025-06-01 16:00:00,0.01067032125,937178.9063989053,0.020589925301666367,,5
PERP/USD,ENTER,2025-06-01 16:00:00,0.247008375,40484.45725777517,0.02535328345802168,,3
REQ/USD,EXIT,2025-06-01 16:00:00,0.1413331125,69832.9996188864,-0.007295685724307388,-130.2848086514709,5
SPELL/USD,ENTER,2025-06-01 16:00:00,0.000540675,18495399.26943173,0.03646833013435713,,3
STRK/USD,ENTER,2025-06-01 16:00:00,0.1376919,72625.91336164292,0.023976172747580016,,5
SUSHI/USD,ENTER,2025-06-01 16:00:00,0.65782125,15201.698029669913,0.029296569011436624,,5
T/USD,ENTER,2025-06-01 16:00:00,0.01493865,669404.5311992717,0.016348773841961872,,1
TOSHI/USD,ENTER,2025-06-01 16:00:00,0.0005699114999999999,17546583.98716292,0.02762231449720165,,5
VVV/USD,ENTER,2025-06-01 16:00:00,2.975715,3360.5368793718485,0.02908587257617734,,5
WELL/USD,EXIT,2025-06-01 16:00:00,0.0395604875,255174.13401873107,0.0022773279352226172,94.81313917133441,5
HNT/USD,ENTER,2025-06-01 16:00:00,3.325451625,3007.1103500114814,0.03091535524722966,,5
LQTY/USD,ENTER,2025-06-01 16:00:00,0.8381463749999999,11931.090198892767,0.030023378860588146,,5
AGLD/USD,EXIT,2025-06-01 17:00:00,0.782320875,11912.59017830765,-0.06572041984732824,-680.5320281899527,5
ALICE/USD,ENTER,2025-06-01 17:00:00,0.42993675,23259.235224716194,0.07511266900350533,,5
API3/USD,EXIT,2025-06-01 17:00:00,0.71810125,14349.87874352462,-0.015068493150684925,304.66586307345915,5
AVAX/USD,ENTER,2025-06-01 17:00:00,20.78595,481.0942006499583,0.021653543307086576,,5
CTSI/USD,ENTER,2025-06-01 17:00:00,0.0684855,146016.31002182944,0.06708268330733236,,5
EOS/USD,EXIT,2025-06-01 17:00:00,0.66057325,15768.10168218051,0.025903521017527353,415.98617452844604,3
FIS/USD,ENTER,2025-06-01 17:00:00,0.154593,64685.98190086226,0.022516556291390932,,5
G/USD,ENTER,2025-06-01 17:00:00,0.0130462875,766501.5813885751,0.02276295133437989,,5
GFI/USD,ENTER,2025-06-01 17:00:00,0.8190224999999999,12209.676779331461,0.05006418485237485,,5
GIGA/USD,ENTER,2025-06-01 17:00:00,0.02270134125,440502.60686689604,0.029467853250998877,,5
ICP/USD,EXIT,2025-06-01 17:00:00,4.957795000000001,2025.454391704144,0.025831783426327748,41.787655918848124,3
L3/USD,EXIT,2025-06-01 17:00:00,0.0499375,192437.68025998332,-0.036608863198458574,-390.1433420170833,1
LPT/USD,EXIT,2025-06-01 17:00:00,8.800984999999999,1081.7194417300045,-0.029194667841798028,-479.8034191258566,5
MASK/USD,EXIT,2025-06-01 17:00:00,2.49987125,4731.17745404696,0.17732831608654753,1827.3344960201912,5
POL/USD,ENTER,2025-06-01 17:00:00,0.2156292,46375.90827216351,0.021825773391535463,,5
POWR/USD,ENTER,2025-06-01 17:00:00,0.16230262499999998,61613.29799810694,0.02206809583858771,,5
T/USD,EXIT,2025-06-01 17:00:00,0.014901349999999999,669404.5311992717,0.0,-24.968789013733186,1
EOS/USD,ENTER,2025-06-01 17:00:00,0.66222675,15100.567894607097,0.025903521017527353,,3
ICP/USD,ENTER,2025-06-01 17:00:00,4.970205,2011.989445103371,0.025831783426327748,,3
MASK/USD,ENTER,2025-06-01 17:00:00,2.5061287500000002,3990.2179806205086,0.17732831608654753,,5
AERO/USD,EXIT,2025-06-01 18:00:00,0.5315347500000001,19602.58215013373,-0.0005633802816901179,419.4536025257952,5
CHZ/USD,EXIT,2025-06-01 18:00:00,0.03927085,256946.6325056119,-0.007070707070707116,90.51266313300957,5
COOKIE/USD,EXIT,2025-06-01 18:00:00,0.2281244875,45578.03863228738,0.058580896324790244,397.4667042457599,5
COW/USD,EXIT,2025-06-01 18:00:00,0.40129775,26619.17805302008,0.0,682.2162595263393,5
EDGE/USD,EXIT,2025-06-01 18:00:00,0.0929936125,109045.9177365775,0.007683982683982737,140.57381870216568,5
GHST/USD,EXIT,2025-06-01 18:00:00,0.39969975,24691.015093926162,-0.010630407911001338,-131.00743971148586,5
IP/USD,EXIT,2025-06-01 18:00:00,4.15739675,2416.587772627727,0.006163737884025133,46.714152012252505,2
KAITO/USD,EXIT,2025-06-01 18:00:00,2.023068,5151.124661144532,0.044716076125638216,421.07546597234534,5
OCEAN/USD,EXIT,2025-06-01 18:00:00,0.356653625,28683.272847481716,-0.007504168982768289,229.99323791842525,5
POPCAT/USD,EXIT,2025-06-01 18:00:00,0.362446375,27758.52030431666,-0.006025746370857288,60.97505966346979,5
SAFE/USD,EXIT,2025-06-01 18:00:00,0.5167532499999999,19136.83771889851,-0.004617160446325652,-110.97691403660976,5
SUPER/USD,EXIT,2025-06-01 18:00:00,0.673656875,15080.047720811011,-0.0033983451536642173,158.7778224524193,5
SWELL/USD,EXIT,2025-06-01 18:00:00,0.009717837500000001,1071621.8460829542,0.007246376811594235,413.84696168416207,5
COOKIE/USD,ENTER,2025-06-01 18:00:00,0.2286955125,43726.26244688557,0.058580896324790244,,5
EDGE/USD,ENTER,2025-06-01 18:00:00,0.0932263875,107265.76743092186,0.007683982683982737,,5
KAITO/USD,ENTER,2025-06-01 18:00:00,2.028132,4930.645539836658,0.044716076125638216,,5
AERO/USD,ENTER,2025-06-01 19:00:00,0.5359691249999999,18657.791155414037,0.005824877865464151,,5
AGLD/USD,ENTER,2025-06-01 19:00:00,0.8510624999999999,11750.018359403688,0.08515255968339086,,5
BAL/USD,EXIT,2025-06-01 19:00:00,1.04569125,9584.947797978055,0.004798464491362564,22.896044052419498,5
BERA/USD,EXIT,2025-06-01 19:00:00,2.4988725,4244.588017634141,0.0191446028513238,606.6842710954686,5
CELR/USD,ENTER,2025-06-01 19:00:00,0.008256307499999999,1211195.1983377559,0.04897595725734649,,5
CLANKER/USD,EXIT,2025-06-01 19:00:00,26.277112499999998,313.67825394136725,0.018583042973286945,-1757.4412323791246,5
CVC/USD,EXIT,2025-06-01 19:00:00,0.12724075,78088.47228688923,0.0,-63.964219861998444,5
DEGEN/USD,EXIT,2025-06-01 19:00:00,0.00453832,2148314.8215730553,0.03934126258005488,-250.2598789585715,5
DOGE/USD,EXIT,2025-06-01 19:00:00,0.191721148625,52167.14984467734,0.0026581047384151013,1.545888714030193,5
ETHFI/USD,EXIT,2025-06-01 19:00:00,1.1597485,8794.14951615139,0.006588072122052813,199.0017101323012,5
FET/USD,EXIT,2025-06-01 19:00:00,0.75086025,13228.497490719381,0.00347036839295245,-67.24706699407221,5
INJ/USD,EXIT,2025-06-01 19:00:00,11.93406375,833.0566023432424,-0.0033363916923847547,-58.24940027734583,5
L3/USD,ENTER,2025-06-01 19:00:00,0.051764625,193182.12002888072,0.04655870445344146,,1
LRC/USD,EXIT,2025-06-01 19:00:00,0.087091,114273.63393012738,-0.0022883295194509046,-47.79494739127521,5
MLN/USD,ENTER,2025-06-01 19:00:00,8.1922275,1220.6692257996986,0.031127914303717752,,5
MOODENG/USD,EXIT,2025-06-01 19:00:00,0.20520317500000002,48565.59983220586,0.05978232836436792,-34.184718651890456,5
OGN/USD,EXIT,2025-06-01 19:00:00,0.0576878,171636.28811639687,-0.007389585839491342,-98.68013839892046,5
ONDO/USD,ENTER,2025-06-01 19:00:00,0.834742125,11979.747637631202,0.02653450717232042,,5
OP/USD,EXIT,2025-06-01 19:00:00,0.639499625,15273.766027669571,-0.020798287199877752,-232.43235296756907,5
ORCA/USD,EXIT,2025-06-01 19:00:00,2.6586724999999998,3659.771200253988,-0.024551117625503882,-269.8669535927302,5
PERP/USD,EXIT,2025-06-01 19:00:00,0.246391625,40484.45725777517,0.0,-24.968789013732803,3
PRCL/USD,ENTER,2025-06-01 19:00:00,0.092415375,108207.10298475769,0.02101769911504414,,5
PROMPT/USD,ENTER,2025-06-01 19:00:00,0.20237265,49413.791834025,0.03683184569611164,,5
SPELL/USD,EXIT,2025-06-01 19:00:00,0.0005333325,18495399.26943173,-0.011111111111111183,-135.80246913580208,3
SXT/USD,EXIT,2025-06-01 19:00:00,0.101772625,96488.4127668161,-0.0038126894124548283,-180.12095063761294,5
TNSR/USD,EXIT,2025-06-01 19:00:00,0.13043675,76182.42262008492,-0.0038138825324179892,-63.01238630963864,5
TRU/USD,EXIT,2025-06-01 19:00:00,0.036174725000000005,272882.940040796,-0.01038251366120213,-128.53468683271402,5
TURBO/USD,ENTER,2025-06-01 19:00:00,0.0042983662499999995,2326465.3169096517,0.02924958043634618,,5
WIF/USD,EXIT,2025-06-01 19:00:00,0.86711475,11857.432750199612,0.019851991072477482,281.75483483114994,5
XCN/USD,EXIT,2025-06-01 19:00:00,0.0158102125,627750.823726784,0.012148337595907943,-75.12607982950264,5
CLANKER/USD,ENTER,2025-06-01 19:00:00,26.3428875,379.60910701228175,0.018583042973286945,,5
DEGEN/USD,ENTER,2025-06-01 19:00:00,0.00454968,2197956.7793778903,0.03934126258005488,,5
MOODENG/USD,ENTER,2025-06-01 19:00:00,0.205716825,48610.51107511503,0.05978232836436792,,5
XCN/USD,ENTER,2025-06-01 19:00:00,0.0158497875,630923.2852490925,0.012148337595907943,,5
AKT/USD,EXIT,2025-06-01 20:00:00,1.279099125,7769.362586925813,-0.0037339556592767,-62.21511325545675,5
ARB/USD,EXIT,2025-06-01 20:00:00,0.338676125,29349.14959004741,-0.005571847507331418,-60.14374479740473,5
BAND/USD,EXIT,2025-06-01 20:00:00,0.6501862500000001,15436.654722555075,0.0061823802163833985,36.70064660287519,5
BICO/USD,ENTER,2025-06-01 20:00:00,0.105231375,95028.69272590993,0.01057692307692304,,5
BNT/USD,ENTER,2025-06-01 20:00:00,0.6618262500000001,15109.705908461623,0.026238161776121816,,5
EOS/USD,EXIT,2025-06-01 20:00:00,0.6500863750000001,15100.567894607097,0.02439408246773689,-183.32655695348868,3
GMT/USD,EXIT,2025-06-01 20:00:00,0.0498875625,200956.04840026426,0.005030181086519203,25.207424321209306,5
ICP/USD,EXIT,2025-06-01 20:00:00,4.9398175,2011.989445103371,0.00020222446916062786,-61.13932926307827,3
IMX/USD,ENTER,2025-06-01 20:00:00,0.551088,18145.922248352348,0.0215293244246475,,5
JASMY/USD,EXIT,2025-06-01 20:00:00,0.0154107125,649383.3293558605,-0.0051579626047710825,7.459790995975923,5
KERNEL/USD,EXIT,2025-06-01 20:00:00,0.15609463750000002,64406.49774613487,-0.006104928457869585,53.508918327490164,5
L3/USD,EXIT,2025-06-01 20:00:00,0.051036125,193182.12002888072,-0.011605415860735047,-140.7331744410396,1
LCX/USD,EXIT,2025-06-01 20:00:00,0.13283375,75094.10229694085,0.01986044015029531,-24.968789013733836,5
MANA/USD,EXIT,2025-06-01 20:00:00,0.2742667375,36592.34852162795,0.002592186929536444,36.064046489848295,5
PEPE/USD,EXIT,2025-06-01 20:00:00,1.175029375e-05,852904833.9447596,-0.012754887975161444,21.8823396458959,5
RLC/USD,EXIT,2025-06-01 20:00:00,1.034705,9770.608105549925,0.013500293484641102,109.69705985303453,5
